angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-204937,-1.89278,-1.85132,0.0414582,0.0219034,3668000,1003000,2665000,3.65703
-166523,-0.190383,-0.190383,8.72332e-011,4.58199e-010,4012000,0,4012000,inf
146547,1.31117,1.30583,0.00533743,0.00407075,4807000,1003000,3804000,4.79262
287553,-0.26043,-0.26043,2.6838e-009,1.03053e-008,3762000,1021000,2741000,3.68462
622231,1.35114,1.3447,0.00644038,0.00476663,3641000,1009000,2632000,3.60852
-84498.1,4.25755,3.44232,0.815226,0.191478,4012000,1031000,2981000,3.89137
-552659,0.880996,0.880682,0.000313378,0.000355709,4020000,1014000,3006000,3.9645
432530,4.05021,3.33996,0.710248,0.175361,4014000,0,4014000,inf
-400116,0.289101,0.289101,8.04854e-009,2.78399e-008,6721000,0,6721000,inf
787445,-8.79069,-4.77004,4.02065,0.457376,6577000,1271000,5306000,5.17467
99034.5,-1.81228,-1.77886,0.0334167,0.018439,5024000,1284000,3740000,3.91277
938628,-1.51506,-1.50232,0.012745,0.00841216,6066000,1003000,5063000,6.04786
-342697,1.49672,1.48483,0.0118821,0.00793875,6041000,653000,5388000,9.25115
374811,-0.126535,-0.126535,1.59647e-011,1.26168e-010,6139000,0,6139000,inf
59182.1,0.897441,0.897078,0.000362595,0.000404033,5694000,1006000,4688000,5.66004
10388.3,-1.53071,-1.51719,0.013515,0.00882922,5564000,1201000,4363000,4.63281
-30882.6,-0.990922,-0.990147,0.000774517,0.000781613,5476000,1052000,4424000,5.20532
-146083,1.19002,1.18718,0.00283763,0.00238453,5805000,0,5805000,inf
686280,-0.442578,-0.442577,6.26547e-007,1.41568e-006,5533000,1007000,4526000,5.49454
753953,-2.61843,-2.44901,0.169424,0.0647043,5746000,0,5746000,inf
-363759,-0.640196,-0.640175,2.0836e-005,3.25463e-005,6229000,1028000,5201000,6.05934
822379,1.03572,1.03464,0.00107311,0.0010361,5070000,1000000,4070000,5.07
465914,-0.138614,-0.138614,2.15338e-011,1.55351e-010,5632000,1005000,4627000,5.60398
601066,0.420675,0.420675,3.78046e-007,8.98665e-007,5345000,0,5345000,inf
-412537,1.52253,1.50942,0.0131086,0.00860972,6026000,0,6026000,inf
-456814,-4.99963,-3.7659,1.23372,0.246763,5658000,1004000,4654000,5.63546
