angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
62778.4,0.0521462,0.0521448,1.45443e-006,2.78913e-005,5443000,477214000,-471771000,0.0114058
-325415,-0.146028,-0.146028,1.76897e-007,1.21139e-006,6504000,476222000,-469718000,0.0136575
-939576,-0.590153,-0.590153,8.07726e-007,1.36867e-006,5579000,484169000,-478590000,0.0115228
-372794,0.299529,0.299527,1.36246e-006,4.54869e-006,6377000,482706000,-476329000,0.0132109
113130,0.991051,0.991051,9.19632e-008,9.27936e-008,5070000,477769000,-472699000,0.0106118
-334948,0.483191,0.483191,6.89336e-007,1.42663e-006,5508000,497032000,-491524000,0.0110818
622543,-0.893452,-0.893452,1.80735e-007,2.02289e-007,6010000,492647000,-486637000,0.0121994
-670861,0.82762,0.827621,5.83106e-007,7.04558e-007,5509000,478778000,-473269000,0.0115064
-475976,0.752866,0.752866,1.57649e-007,2.09399e-007,5999000,477225000,-471226000,0.0125706
483375,-0.034661,-0.0346619,8.51314e-007,2.45611e-005,7224000,492688000,-485464000,0.0146624
-979795,-0.999191,-0.999191,5.19196e-008,5.19617e-008,5999000,492466000,-486467000,0.0121816
-915717,0.704189,0.704188,1.28855e-006,1.82983e-006,5170000,486567000,-481397000,0.0106255
-915338,0.79594,0.79594,1.67429e-007,2.10353e-007,4999000,478121000,-473122000,0.0104555
917793,0.957443,0.957442,4.68615e-007,4.89444e-007,5000000,479759000,-474759000,0.0104219
-317850,-0.151894,-0.151894,7.31806e-007,4.81786e-006,6000000,479832000,-473832000,0.0125044
726713,-0.335812,-0.335811,1.18192e-006,3.51959e-006,5000000,484789000,-479789000,0.0103138
-148113,0.45221,0.45221,2.00485e-007,4.43344e-007,6000000,483347000,-477347000,0.0124134
779502,-0.371147,-0.371146,1.70675e-006,4.59858e-006,6000000,477309000,-471309000,0.0125705
-428784,-0.866198,-0.866198,5.42177e-007,6.25928e-007,6000000,484898000,-478898000,0.0123737
