angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-166523,-0.187024,-0.187207,0.000183276,0.000979963,5000000,1000000,4000000,5
146547,-0.795135,-0.795058,7.64067e-005,9.60928e-005,5001000,999000,4002000,5.00601
287553,0.252023,0.251314,0.000708944,0.00281301,6469000,0,6469000,inf
622231,0.803797,0.803761,3.58866e-005,4.46463e-005,6000000,1000000,5000000,6
-84498.1,-0.973508,-0.972018,0.0014898,0.00153035,5004000,1000000,4004000,5.004
-552659,-0.661049,-0.660448,0.000600454,0.000908335,6000000,1000000,5000000,6
432530,0.970846,0.969391,0.00145513,0.00149883,5000000,1504000,3496000,3.32447
-400116,-0.277728,-0.277327,0.000400855,0.00144334,5006000,1055000,3951000,4.74502
787445,-0.993592,-0.99213,0.00146148,0.0014709,5192000,1000000,4192000,5.192
99034.5,-0.875553,-0.874386,0.00116693,0.00133279,6000000,1000000,5000000,6
938628,0.834594,0.834637,4.25452e-005,5.09771e-005,4440000,1011000,3429000,4.39169
-342697,0.831489,0.831531,4.26365e-005,5.12773e-005,6000000,999000,5001000,6.00601
374811,-0.125534,-0.125776,0.000241421,0.00192315,5001000,1000000,4001000,5.001
59182.1,0.667912,0.667341,0.000570905,0.000854761,5999000,1000000,4999000,5.999
10388.3,0.837182,0.837222,4.05257e-005,4.84073e-005,5001000,999000,4002000,5.00601
-30882.6,-0.703875,-0.703374,0.000501161,0.000712002,6121000,1000000,5121000,6.121
-146083,0.765582,0.765381,0.000201155,0.000262748,5078000,1000000,4078000,5.078
686280,-0.404713,-0.404553,0.000160124,0.000395649,5999000,1001000,4998000,5.99301
753953,0.934191,0.933114,0.00107622,0.00115203,5000000,1000000,4000000,5
-363759,-0.539171,-0.5386,0.000571042,0.00105911,6004000,996000,5008000,6.02811
822379,-0.719402,-0.71928,0.00012205,0.000169655,5003000,1001000,4002000,4.998
465914,0.137301,0.137568,0.000267033,0.00194487,5999000,1000000,4999000,5.999
601066,-0.387762,-0.387546,0.000215997,0.000557037,5513000,1000000,4513000,5.513
-412537,-0.835837,-0.835878,4.18053e-005,5.00161e-005,5001000,1000000,4001000,5.001
-456814,-0.980578,-0.979047,0.00153129,0.00156162,5000000,1000000,4000000,5
-128248,-0.998561,-0.997127,0.00143429,0.00143636,5000000,999000,4001000,5.00501
-853893,-0.731886,-0.731691,0.000194879,0.000266269,6000000,1001000,4999000,5.99401
306655,-0.776914,-0.776753,0.000160583,0.000206693,5115000,1000000,4115000,5.115
