angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
641915,-0.518788,-0.518788,2.13914e-011,4.12335e-011,6000000,1000000,5000000,6
909435,0.791076,0.791076,2.16854e-011,2.74126e-011,5000000,1001000,3999000,4.995
878713,-0.263154,-0.263154,3.30454e-011,1.25574e-010,5043000,1000000,4043000,5.043
939041,0.417777,0.417777,3.32567e-011,7.9604e-011,6000000,0,6000000,inf
434630,-0.0196784,-0.0196784,1.69388e-011,8.60779e-010,6004000,996000,5008000,6.02811
-108552,0.453373,0.453373,3.77154e-012,8.31885e-012,5000000,1000000,4000000,5
171496,-0.0632484,-0.0632484,6.67162e-012,1.05483e-010,6003000,0,6003000,inf
61902.6,0.578374,0.578374,1.96843e-012,3.40338e-012,6001000,999000,5002000,6.00701
402292,-0.998894,-0.998894,7.61946e-013,7.6279e-013,5504000,0,5504000,inf
-257170,0.923255,0.923255,3.85125e-012,4.17139e-012,6004000,0,6004000,inf
-910711,-0.788395,-0.788395,2.18385e-011,2.77e-011,6001000,0,6001000,inf
873418,-0.998313,-0.998313,1.95532e-012,1.95863e-012,6001000,0,6001000,inf
-619098,-0.438627,-0.438627,2.16873e-011,4.94435e-011,5999000,999000,5000000,6.00501
-692897,-0.371887,-0.371887,2.50722e-011,6.7419e-011,5001000,999000,4002000,5.00601
-126742,0.919949,0.919949,1.93723e-012,2.1058e-012,5001000,1000000,4001000,5.001
-397359,0.621786,0.621786,1.2131e-011,1.95099e-011,6010000,0,6010000,inf
-439998,0.822138,0.822138,9.76397e-012,1.18763e-011,6000000,0,6000000,inf
-865976,-0.946784,-0.946784,1.08645e-011,1.14752e-011,5000000,1448000,3552000,3.45304
-880107,-0.925291,-0.925291,1.3011e-011,1.40616e-011,5008000,1000000,4008000,5.008
109069,-0.789336,-0.789336,2.61036e-012,3.30703e-012,4999000,1001000,3998000,4.99401
187820,0.399134,0.399134,6.71291e-012,1.68187e-011,5497000,1103000,4394000,4.98368
882584,-0.68392,-0.68392,2.50993e-011,3.66991e-011,5000000,1002000,3998000,4.99002
-313793,0.873146,0.873146,5.96256e-012,6.82882e-012,5142000,1297000,3845000,3.96453
550567,0.628515,0.628515,1.66925e-011,2.65587e-011,5067000,1000000,4067000,5.067
-603835,-0.764722,-0.764722,1.51669e-011,1.98332e-011,5000000,1000000,4000000,5
-569374,0.795454,0.795454,1.345e-011,1.69086e-011,5508000,1000000,4508000,5.508
337466,0.4474,0.4474,1.17646e-011,2.62956e-011,5000000,1000000,4000000,5
-504492,-0.55225,-0.55225,1.63947e-011,2.96871e-011,6001000,999000,5002000,6.00701
-473552,-0.657233,-0.657233,1.39124e-011,2.11682e-011,5000000,1000000,4000000,5
-160848,0.995615,0.995615,6.00187e-013,6.0283e-013,5000000,1000000,4000000,5
102318,0.545317,0.545317,3.3431e-012,6.13057e-012,5081000,1000000,4081000,5.081
606904,-0.982975,-0.982975,4.35096e-012,4.42632e-012,5000000,1000000,4000000,5
487483,0.83815,0.83815,1.03646e-011,1.2366e-011,5000000,1000000,4000000,5
573811,-0.762458,-0.762458,1.44726e-011,1.89816e-011,5504000,999000,4505000,5.50951
141184,0.696131,0.696131,3.95095e-012,5.67559e-012,4999000,1001000,3998000,4.99401
402801,-0.994888,-0.994888,1.59783e-012,1.60604e-012,5000000,999000,4001000,5.00501
-700514,-0.888096,-0.888096,1.25514e-011,1.41329e-011,5000000,1001000,3999000,4.995
-915058,-0.122461,-0.122461,3.54009e-011,2.8908e-010,5000000,999000,4001000,5.00501
-709758,0.251743,0.251743,2.67756e-011,1.06361e-010,6001000,1004000,4997000,5.97709
674685,-0.128326,-0.128326,2.60821e-011,2.03249e-010,5000000,1000000,4000000,5
-751744,0.889446,0.889446,1.33927e-011,1.50574e-011,5000000,1000000,4000000,5
442174,0.998967,0.998967,8.08242e-013,8.09078e-013,5507000,0,5507000,inf
-854787,0.682483,0.682483,2.43535e-011,3.56837e-011,6000000,1000000,5000000,6
697236,-0.0421584,-0.0421584,2.71544e-011,6.44104e-010,6000000,1003000,4997000,5.98205
-647096,0.474169,0.474169,2.22081e-011,4.68359e-011,5997000,0,5997000,inf
-943294,0.762217,0.762217,2.38021e-011,3.12274e-011,6000000,0,6000000,inf
932818,-0.801348,-0.801348,2.17514e-011,2.71435e-011,6000000,1000000,5000000,6
19289.1,-0.266909,-0.266909,7.24587e-013,2.71473e-012,5000000,1000000,4000000,5
-29003.5,-0.278708,-0.278708,1.0858e-012,3.89582e-012,6037000,0,6037000,inf
-575782,-0.1237,-0.1237,2.22718e-011,1.80048e-010,6000000,1001000,4999000,5.99401
386010,0.165867,0.165867,1.48384e-011,8.94593e-011,5279000,999000,4280000,5.28428
-760228,-0.0433081,-0.0433081,2.96062e-011,6.83617e-010,6000000,1000000,5000000,6
-204937,0.884185,0.884185,3.73157e-012,4.22035e-012,5001000,1000000,4001000,5.001
-166523,-0.187024,-0.187024,6.37665e-012,3.40954e-011,4998000,1001000,3997000,4.99301
146547,-0.795135,-0.795135,3.46434e-012,4.35692e-012,5000000,1004000,3996000,4.98008
287553,0.252023,0.252023,1.08472e-011,4.30403e-011,5999000,1002000,4997000,5.98703
622231,0.803797,0.803797,1.44292e-011,1.79513e-011,4999000,1000000,3999000,4.999
-84498.1,-0.973508,-0.973508,7.50955e-013,7.71391e-013,5508000,0,5508000,inf
-552659,-0.661049,-0.661049,1.61647e-011,2.44532e-011,6000000,1000000,5000000,6
